(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(0.0000000000, 0.0000000000)
(-0.0016264100, -0.0025180980)
(0.0036732590, 0.0013753790)
(0.0058011770, 0.0050958700)
(-0.0003672283, 0.0008240457)
(0.0028180590, -0.0035342920)
(0.0042401300, -0.0008406230)
(-0.0049660680, 0.0006444204)
(-0.0013705970, -0.0022879620)
(-0.0024430360, -0.0001821051)
(0.0011480740, -0.0019902640)
(0.0007126661, 0.0000550455)
(0.0001864146, 0.0026954180)
(-0.0019475800, -0.0013143440)
(0.0025515180, -0.0007496165)
(0.0044893070, -0.0007022373)
(0.0017906770, -0.0023280220)
(0.0012412730, -0.0005368610)
(-0.0007031009, -0.0018560400)
(-0.0002538484, 0.0018483560)
(0.0017144070, -0.0036284860)
(-0.0009956599, -0.0014168800)
(-0.0033935620, 0.0054273520)
(0.0017283040, 0.0021634550)
(-0.0038136240, -0.0014145790)
(0.0047369290, -0.0049844410)
(-0.0005766465, -0.0016170530)
(0.0040930710, 0.0060383990)
(0.0020194470, 0.0017247040)
(0.0012065000, -0.0001200259)
(0.0028052910, 0.0004161328)
(-0.0008649406, -0.0005272671)
(-0.0024200280, 0.0014818630)
(-0.0023839850, 0.0002593641)
(-0.0025492970, -0.0017702790)
(-0.0006099780, -0.0026415350)
(0.0032396810, -0.0009771640)
(0.0002425804, -0.0000760658)
(0.0017365810, -0.0025874620)
(-0.0035310470, -0.0020800550)
(-0.0014429390, 0.0008624213)
(-0.0031789920, 0.0030837990)
(-0.0004219356, -0.0022669200)
(0.0028202210, -0.0015185600)
(-0.0048347830, 0.0007246956)
(-0.0005025388, -0.0019396180)
(-0.0009393089, -0.0014269540)
(-0.0031878260, -0.0011372040)
(-0.0005140019, 0.0024761330)
(-0.0025388510, -0.0013451590)
(0.0017764440, -0.0031034830)
(-0.0026606150, 0.0020008110)
(-0.0007349179, 0.0024313810)
(0.0018395910, 0.0020897240)
(0.0040233500, 0.0011406940)
(-0.0018485360, 0.0002600419)
(0.0025192670, -0.0011846640)
(-0.0001698903, -0.0033551110)
(-0.0025954380, -0.0019790120)
(0.0000078008, 0.0022609070)
(-0.0021159400, 0.0019004800)
(-0.0007801569, -0.0012890290)
(-0.0003096774, -0.0005539147)
(0.0001637788, -0.0060681660)
(0.0002076453, -0.0017734180)
(0.0006610414, 0.0008348619)
(-0.0025785250, 0.0023771070)
(0.0003141624, -0.0053749810)
(-0.0038934480, -0.0019325530)
(0.0050656540, 0.0025924990)
(-0.0020180520, 0.0032282170)
(0.0043460130, -0.0024435050)
(0.0023594210, 0.0011047050)
(-0.0015693740, -0.0017846680)
(0.0020436640, -0.0032461210)
(0.0019895970, -0.0017270830)
(-0.0021335390, -0.0021976640)
(0.0012692280, -0.0028301700)
(-0.0003328377, -0.0002795189)
(-0.0044858200, 0.0056247060)
(0.0016461110, -0.0046186350)
(-0.0016989080, 0.0044725960)
(-0.0016644040, 0.0032028520)
(0.0058262330, 0.0025777380)
(0.0014308060, -0.0032158820)
(0.0008680164, 0.0000752694)
(-0.0008893359, -0.0011971950)
(0.0000121195, -0.0006107579)
(0.0019526660, 0.0026245580)
(-0.0015447570, -0.0016688210)
(0.0024655390, -0.0018868810)
(-0.0025430690, 0.0020907520)
(0.0010362100, 0.0014352540)
(0.0017494090, -0.0001393323)
(0.0058367910, -0.0021794430)
(0.0019554220, 0.0012706110)
(0.0019401810, -0.0016769900)
(-0.0037785910, -0.0021018870)
(-0.0008988631, 0.0023646090)
(0.0028996860, -0.0045044650)
(-0.0043029240, 0.0025277170)
(-0.0012953990, -0.0003608858)
(-0.0043390030, 0.0037212570)
(0.0014121350, 0.0018232830)
(0.0011160200, 0.0000941981)
(0.0005788291, 0.0014383170)
(0.0039110410, -0.0005882387)
(0.0006032789, -0.0020703910)
(0.0016135070, 0.0051870480)
(-0.0033665300, -0.0005262353)
(-0.0015738140, -0.0019399210)
(-0.0007099899, 0.0000220567)
(0.0033211000, 0.0006900906)
(-0.0017737040, 0.0008687748)
(-0.0021031690, 0.0000763748)
(0.0025570000, 0.0020287200)
(0.0030557080, -0.0017481910)
(-0.0009534913, -0.0039892040)
(-0.0007057986, 0.0006027408)
(-0.0057329210, 0.0066662900)
(-0.0027690960, 0.0018378290)
(0.0031950430, 0.0052202670)
(-0.0072689010, -0.0026212370)
(-0.0048748690, 0.0014579000)
(-0.0021984670, -0.0026273480)
(0.0023678060, -0.0027315300)
(0.0009928428, 0.0000651278)
(-0.0045798940, -0.0037175440)
(0.0039722390, -0.0036596280)
(-0.0001405104, -0.0049112140)
(-0.0051139570, -0.0013166400)
(0.0035176920, 0.0018370930)
(0.0001763644, -0.0025875280)
(0.0013890980, 0.0019590440)
(0.0018452840, 0.0003777876)
(-0.0004034849, 0.0028491260)
(-0.0021211150, -0.0035740280)
(0.0009889530, -0.0017534020)
(-0.0055486880, 0.0021378020)
(0.0001356959, -0.0031972810)
(0.0043219760, -0.0026449270)
(0.0045334080, -0.0012974350)
(-0.0001243531, -0.0018885780)
(0.0003586553, -0.0001088051)
(-0.0035940490, -0.0000472665)
(0.0000179711, 0.0026527630)
(-0.0036629660, -0.0004116309)
(-0.0025383680, -0.0003514793)
(0.0045708720, 0.0027903460)
(-0.0024805700, 0.0017302010)
(-0.0018406730, 0.0026720960)
(0.0006483881, -0.0010439890)
(0.0010004110, -0.0032236190)
(-0.0001644526, -0.0003347635)
(-0.0019587850, 0.0002806762)
(0.0032694680, 0.0013963760)
(-0.0019020350, -0.0059009780)
(0.0002533162, -0.0005170783)
(-0.0009081845, 0.0020154570)
(0.0013028800, -0.0006591784)
(0.0008911959, -0.0017471710)
(-0.0006805782, -0.0035496210)
(-0.0023416330, 0.0053929350)
(0.0012201110, -0.0009354124)
(0.0030912400, 0.0015266740)
(0.0009417133, -0.0016986150)
(0.0001771490, -0.0017770790)
(0.0023643530, -0.0002346662)
(0.0000610288, -0.0033228800)
(-0.0003993761, -0.0001191281)
(-0.0009800844, -0.0022142240)
(-0.0002341612, 0.0021473970)
(0.0022640200, 0.0013491730)
(0.0027729310, -0.0019200500)
(0.0007263731, -0.0056044450)
(0.0014726750, -0.0004531981)
(0.0003732278, 0.0034452180)
(0.0033007630, 0.0017954580)
(-0.0020889830, -0.0010405750)
(0.0008775347, -0.0015156370)
(0.0033192380, -0.0050771260)
(0.0024888890, 0.0012711490)
(-0.0026757300, 0.0043815800)
(-0.0031112490, 0.0016526010)
(0.0009179355, -0.0032492230)
(0.0013214210, -0.0027407510)
(-0.0018454740, -0.0006240648)
(-0.0048637990, 0.0002453448)
(0.0004125247, 0.0016898970)
(0.0011731610, 0.0000311897)
(0.0038487250, -0.0002582806)
(-0.0029858710, -0.0045155400)
(-0.0019041820, -0.0041195850)
(-0.0049548760, -0.0006087282)
(-0.0023277390, 0.0001130384)
(0.0018874000, 0.0031801290)
(-0.0007383403, -0.0011241650)
(-0.0004945987, 0.0009307463)
(-0.0036253200, 0.0005314759)
(0.0012999920, -0.0019907990)
(-0.0033981670, 0.0010510310)
(-0.0009391549, -0.0020566100)
(-0.0020262560, -0.0005329641)
(-0.0018078510, -0.0042276310)
(0.0006048852, -0.0008032951)
(0.0057275510, 0.0010814940)
(0.0034581560, -0.0035351370)
(0.0026906580, 0.0005413512)
(-0.0017819030, 0.0030749200)
(0.0042327900, -0.0015557150)
(0.0005917001, 0.0002021259)
(0.0005099686, -0.0026963720)
(-0.0038184500, 0.0023643680)
(0.0012260030, 0.0005850341)
(0.0027580520, -0.0021332330)
(-0.0001066243, 0.0035087370)
(-0.0027881090, 0.0004315375)
(0.0017049210, -0.0038398070)
(0.0001748726, -0.0058313490)
(0.0026082840, -0.0006941364)
(-0.0022348650, -0.0001394951)
(0.0004713505, 0.0022020180)
(0.0019557150, 0.0033390920)
(0.0017455920, -0.0017048250)
(0.0011597710, -0.0001239582)
(-0.0028548770, -0.0012945030)
(0.0045326430, -0.0060390100)
(0.0004956469, -0.0029714050)
(0.0002339045, 0.0030669660)
(0.0007320013, 0.0014082140)
(-0.0016082160, -0.0025711370)
(-0.0008102560, -0.0007090853)
(0.0014532100, 0.0017486370)
(0.0049179350, -0.0006889613)
(-0.0027480570, -0.0013121890)
(0.0013364490, 0.0034348480)
(0.0009868952, -0.0001463346)
(-0.0004606321, -0.0011490830)
(0.0011693770, -0.0009075438)
(0.0033941380, 0.0007258735)
(-0.0038668390, 0.0013830440)
(-0.0013099930, -0.0008477752)
(0.0016239190, 0.0033041150)
(-0.0044072310, 0.0009196055)
(0.0016126790, -0.0014582230)
(-0.0025665930, -0.0017773550)
(0.0039651050, 0.0014911980)
(-0.0012149980, 0.0032593950)
(0.0020800560, -0.0018629710)
(-0.0018602790, -0.0016967430)
(-0.0017419590, 0.0012568470)
(-0.0023748340, -0.0015647690)
(-0.0000634898, 0.0017597340)
(-0.0006387686, 0.0003776088)
(0.0023598010, 0.0028346390)
(0.0021857970, -0.0003329887)
(0.0041186500, -0.0019669320)
(-0.0033531160, 0.0001237308)
(-0.0006527929, -0.0000391183)
(-0.0008453733, -0.0009331997)
(0.0020658980, 0.0019919780)
(-0.0010925040, 0.0018009490)
(-0.0005991253, -0.0003158131)
(0.0035051990, 0.0034441680)
(-0.0016064400, 0.0022121260)
(0.0036325520, 0.0013027930)
(0.0027530000, -0.0032465990)
(-0.0003134813, 0.0008736423)
(0.0011255770, -0.0016950790)
(-0.0073492230, 0.0010878390)
(-0.0038216420, -0.0022722600)
(-0.0000293561, 0.0021907870)
(0.0055812460, -0.0011298950)
(-0.0012047860, 0.0006764039)
(0.0018659600, 0.0021008560)
(-0.0001327267, -0.0000878318)
(0.0014970770, -0.0041211870)
(-0.0016028510, 0.0002774103)
(0.0009216680, -0.0004837719)
(-0.0007614770, 0.0015107940)
(0.0015744710, 0.0006659478)
(0.0006344488, 0.0002678591)
(0.0040555780, 0.0038365570)
(0.0042510660, 0.0001019187)
(0.0023726620, -0.0003027847)
(-0.0016834900, 0.0019545970)
(0.0004971970, -0.0027187610)
(-0.0040034540, 0.0040043630)
(-0.0034921860, -0.0014280580)
(0.0030888700, 0.0011562340)
(0.0000202371, 0.0027432670)
(0.0041233590, -0.0003393526)
(0.0000245061, -0.0058260060)
(-0.0041735800, 0.0011278130)
(-0.0004737470, 0.0005422758)
(0.0045303150, -0.0001353905)
(0.0011305480, 0.0054224320)
(-0.0016026750, -0.0074576880)
(0.0029949460, -0.0002360908)
(0.0035243860, -0.0058063910)
(-0.0028775700, -0.0005766338)
(-0.0012936050, 0.0018820660)
(0.0008687835, 0.0008785276)
(0.0021583860, 0.0053101140)
(0.0035099590, 0.0008586876)
(0.0031028330, 0.0007551960)
(-0.0003874539, 0.0003452722)
(-0.0017584150, 0.0005167370)
(-0.0021833800, 0.0017231430)
(0.0008494415, -0.0014983700)
(-0.0039515970, 0.0036501610)
(0.0011105020, -0.0022361670)
(0.0013255450, 0.0025334270)
(-0.0034668400, 0.0027785060)
(0.0025915430, -0.0015740080)
(-0.0049635160, 0.0002656297)
(0.0010715940, -0.0020455340)
(-0.0021265460, -0.0000914358)
(0.0011726480, -0.0018804040)
(-0.0002418325, 0.0014343570)
(0.0007163665, 0.0061954820)
(0.0001924393, -0.0052277870)
(0.0002675169, -0.0011009610)
(0.0020317830, 0.0031918050)
(-0.0003425405, 0.0033995740)
(-0.0006774248, -0.0000141797)
(-0.0020268540, 0.0001093690)
(-0.0014174700, 0.0053588320)
(0.0011571330, -0.0015330400)
(0.0002913191, -0.0003775976)
(-0.0002523350, 0.0015287820)
(-0.0019067180, -0.0040518400)
(0.0020106760, -0.0038556560)
(0.0002848466, -0.0013912490)
(0.0033191830, 0.0027857470)
(0.0014999450, 0.0014775830)
(-0.0023314150, 0.0033194020)
(0.0004484283, 0.0030288470)
(-0.0013522870, 0.0014574140)
(0.0018529550, 0.0003539369)
(0.0025570650, 0.0024108380)
(0.0011285020, -0.0018606060)
(0.0000981979, -0.0009299994)
(-0.0016257280, -0.0023008270)
(-0.0025818990, -0.0001895942)
(-0.0023681440, -0.0009529514)
(0.0008804863, 0.0006458549)
(-0.0009584544, -0.0023171540)
(0.0040038160, 0.0015419830)
(0.0003560035, 0.0017273090)
(-0.0025059520, -0.0009232934)
(0.0013526850, -0.0033743910)
(-0.0020347210, 0.0028294690)
(-0.0015241990, -0.0023865960)
(0.0000021814, 0.0024928590)
(0.0010585370, -0.0029138650)
(0.0038879170, 0.0057688430)
(-0.0016304470, -0.0001321609)
(-0.0015297400, 0.0002495860)
(0.0039296640, 0.0030058600)
(0.0003675070, -0.0026966490)
(-0.0006435033, 0.0004306189)
(0.0031854520, 0.0002997824)
(-0.0063530450, -0.0005177489)
(0.0014306520, 0.0016791350)
(-0.0024645990, 0.0006528834)
(0.0035410260, 0.0017542210)
(0.0024348390, 0.0064893220)
(-0.0007042591, -0.0022131250)
(0.0030936920, 0.0007312930)
(0.0011389560, 0.0011790510)
(-0.0030840190, -0.0033037130)
(-0.0011591800, -0.0001502142)
(0.0011607010, 0.0013141290)
(-0.0010808780, 0.0009681660)
(0.0015252070, -0.0025917220)
(0.0012939960, -0.0012362000)
(0.0013538570, -0.0018070250)
(-0.0012212850, -0.0042420560)
(-0.0002234886, 0.0018229050)
(0.0009129943, -0.0031358580)
(-0.0012411550, 0.0040976120)
(0.0026149290, 0.0006019594)
(0.0062733320, 0.0016604630)
(0.0029808360, -0.0029515810)
(-0.0015872280, 0.0008108171)
(0.0022344510, -0.0016997830)
(-0.0025256160, -0.0038488690)
(-0.0029219110, -0.0006096129)
(0.0003111312, -0.0004335077)
(0.0000761074, -0.0007152150)
(0.0005253245, -0.0007256659)
(0.0010115620, 0.0033511850)
(-0.0009060234, 0.0048084350)
(-0.0035528870, -0.0015028650)
(0.0017354680, -0.0005586402)
(-0.0023699550, -0.0023316470)
(0.0018085020, -0.0011499470)
(0.0002748494, -0.0018553490)
(-0.0017948970, -0.0000517821)
(0.0009715787, 0.0001092665)
(0.0021526340, -0.0017970370)
(-0.0026686910, -0.0036177990)
(0.0000556855, -0.0006221611)
(-0.0003634903, 0.0005240249)
(-0.0032915240, 0.0034892910)
(0.0046484610, 0.0001015479)
(0.0022158420, 0.0009436247)
(-0.0024259240, -0.0010033590)
(-0.0037576040, -0.0032500770)
(0.0029321300, 0.0026527380)
(-0.0001033017, -0.0007129206)
(-0.0002453020, 0.0018728090)
(0.0005886952, 0.0041772100)
(-0.0008087753, -0.0022566740)
(-0.0003317881, -0.0010086190)
(0.0015274110, 0.0025745690)
(-0.0011027350, 0.0012047510)
(-0.0004617408, -0.0007270709)
(-0.0024037630, 0.0015806350)
(-0.0025051630, 0.0032818610)
(0.0031030590, 0.0030250930)
(-0.0022834740, -0.0021871240)
(-0.0016512090, -0.0013453060)
(-0.0032030190, -0.0033304720)
(0.0020194680, -0.0002592680)
(-0.0001247484, 0.0002130982)
(-0.0062272220, 0.0007815167)
(-0.0018925850, 0.0001886201)
(0.0048704380, 0.0001952834)
(0.0012879700, -0.0007718406)
(0.0033082870, -0.0044693080)
(-0.0004691760, -0.0023201930)
(-0.0025719660, -0.0003663081)
(0.0011100340, -0.0033510920)
(0.0018949490, -0.0024481060)
(-0.0036220860, 0.0007311319)
(-0.0033285860, 0.0028670570)
(-0.0024048300, 0.0044961830)
(0.0000848580, 0.0006535714)
(-0.0010969460, -0.0020472990)
(-0.0003713440, 0.0033409610)
(0.0011586510, 0.0024885090)
(0.0011191740, 0.0019548440)
(0.0018533820, 0.0012474820)
(0.0020517350, -0.0032606600)
(0.0000227218, -0.0031923430)
(0.0007222015, 0.0022077100)
(-0.0039714370, 0.0002849612)
(0.0003868953, 0.0039344330)
(0.0050043850, -0.0031786590)
(-0.0010977350, 0.0004984696)
